UserLabel,MD Name,MD Alias,ME Name,ME Alias,PTP Name,PTP Alias,CTP Name,CTP Alias,Layer Rate,Granularity,Period Start Time,Monitored Time,PM Parameter,Location,Value,Unit,Status
Huawei/U2000,,R9,,/shelf=0/slot=3/domain=wdm/port=6,,,,LR_Optical_Transmission_Section,15min,2020-03-17T11:45:00.000+09:00,,SUMIOPMAX,PML_NEAR_END_Rx,-6.2,dBm,PMIS_Valid
Huawei/U2000,,R9,,/shelf=0/slot=3/domain=wdm/port=6,,,,LR_Optical_Transmission_Section,15min,2020-03-17T11:45:00.000+09:00,,SUMIOPMIN,PML_NEAR_END_Rx,-6.4,dBm,PMIS_Valid
Huawei/U2000,,R9,,/shelf=0/slot=3/domain=wdm/port=6,,,,LR_Optical_Transmission_Section,15min,2020-03-17T11:45:00.000+09:00,,SUMIOPCUR,PML_NEAR_END_Rx,-6.3,dBm,PMIS_Valid
Huawei/U2000,,R9,,/shelf=0/slot=3/domain=wdm/port=7,,,,LR_OPTICAL_SECTION,15min,2020-03-17T11:45:00.000+09:00,,WCVMAX,PML_FAR_ENDTypex,126.6,mA,PMIS_Valid
Huawei/U2000,,R9,,/shelf=0/slot=3/domain=wdm/port=7,,,,LR_OPTICAL_SECTION,15min,2020-03-17T11:45:00.000+09:00,,WCVMIN,PML_FAR_ENDTypex,125.4,mA,PMIS_Valid
Huawei/U2000,,R9,,/shelf=0/slot=3/domain=wdm/port=7,,,,LR_OPTICAL_SECTION,15min,2020-03-17T11:45:00.000+09:00,,WCVCUR,PML_FAR_ENDTypex,126.0,mA,PMIS_Valid
Huawei/U2000,,R9,,/shelf=0/slot=3/domain=wdm/port=7,,,,LR_OPTICAL_SECTION,15min,2020-03-17T11:45:00.000+09:00,,CCVMAX,PML_FAR_ENDTypex,188.5,mA,PMIS_Valid
Huawei/U2000,,R9,,/shelf=0/slot=3/domain=wdm/port=7,,,,LR_OPTICAL_SECTION,15min,2020-03-17T11:45:00.000+09:00,,CCVMIN,PML_FAR_ENDTypex,179.9,mA,PMIS_Valid
Huawei/U2000,,R9,,/shelf=0/slot=3/domain=wdm/port=7,,,,LR_OPTICAL_SECTION,15min,2020-03-17T11:45:00.000+09:00,,CCVCUR,PML_FAR_ENDTypex,188.5,mA,PMIS_Valid
Huawei/U2000,,R9,,/shelf=0/slot=3/domain=wdm/port=7,,,,LR_OPTICAL_SECTION,15min,2020-03-17T11:45:00.000+09:00,,EDTMPMAX,PML_FAR_ENDTypex,25.0,C,PMIS_Valid
Huawei/U2000,,R9,,/shelf=0/slot=3/domain=wdm/port=7,,,,LR_OPTICAL_SECTION,15min,2020-03-17T11:45:00.000+09:00,,EDTMPMIN,PML_FAR_ENDTypex,25.0,C,PMIS_Valid
Huawei/U2000,,R9,,/shelf=0/slot=3/domain=wdm/port=7,,,,LR_OPTICAL_SECTION,15min,2020-03-17T11:45:00.000+09:00,,EDTMPCUR,PML_FAR_ENDTypex,25.0,C,PMIS_Valid
Huawei/U2000,,R9,,/shelf=0/slot=3/domain=wdm/port=7,,,,LR_OPTICAL_SECTION,15min,2020-03-17T11:45:00.000+09:00,,WCVMAX,PML_FAR_ENDTypex,84.0,mA,PMIS_Valid
