_time_jst,thousandeyes#cisco:thousandeyes:metric#response_time_ms
2026-04-16T00:29:00+09:00,120.38
2026-04-16T00:30:00+09:00,127.73
2026-04-16T00:31:00+09:00,146.08
2026-04-16T00:32:00+09:00,121.45
2026-04-16T00:33:00+09:00,119.8
2026-04-16T00:34:00+09:00,127.86
2026-04-16T00:35:00+09:00,139.21
2026-04-16T00:36:00+09:00,124.29
2026-04-16T00:37:00+09:00,130.8
2026-04-16T00:38:00+09:00,133.36
2026-04-16T00:39:00+09:00,119.93
2026-04-16T00:40:00+09:00,126.57
2026-04-16T00:41:00+09:00,132.56
2026-04-16T00:42:00+09:00,115.38
2026-04-16T00:43:00+09:00,112.63
2026-04-16T00:44:00+09:00,134.57
2026-04-16T00:45:00+09:00,122.73
2026-04-16T00:46:00+09:00,142.62
2026-04-16T00:47:00+09:00,117.34
2026-04-16T00:48:00+09:00,119.95
2026-04-16T00:49:00+09:00,115.21
2026-04-16T00:50:00+09:00,135.75
2026-04-16T00:51:00+09:00,127.88
2026-04-16T00:52:00+09:00,143.31
2026-04-16T00:53:00+09:00,131.45
2026-04-16T00:54:00+09:00,126.96
2026-04-16T00:55:00+09:00,120.98
2026-04-16T00:56:00+09:00,140.43
2026-04-16T00:57:00+09:00,119.73
2026-04-16T00:58:00+09:00,139.03
2026-04-16T00:59:00+09:00,110.78
2026-04-16T01:00:00+09:00,133.37
2026-04-16T01:01:00+09:00,133.57
2026-04-16T01:02:00+09:00,134.16
2026-04-16T01:03:00+09:00,141.78
2026-04-16T01:04:00+09:00,117.86
2026-04-16T01:05:00+09:00,141.03
2026-04-16T01:06:00+09:00,124.2
2026-04-16T01:07:00+09:00,134.78
2026-04-16T01:08:00+09:00,108.28
2026-04-16T01:09:00+09:00,131.69
2026-04-16T01:10:00+09:00,146.92
2026-04-16T01:11:00+09:00,137.08
2026-04-16T01:12:00+09:00,121.8
2026-04-16T01:13:00+09:00,133.7
2026-04-16T01:14:00+09:00,132.35
2026-04-16T01:15:00+09:00,133.08
2026-04-16T01:16:00+09:00,137.21
2026-04-16T01:17:00+09:00,121.88
2026-04-16T01:18:00+09:00,130.09
2026-04-16T01:19:00+09:00,116.63
2026-04-16T01:20:00+09:00,127.35
2026-04-16T01:21:00+09:00,127.27
2026-04-16T01:22:00+09:00,136.32
2026-04-16T01:23:00+09:00,142.83
2026-04-16T01:24:00+09:00,139.75
2026-04-16T01:25:00+09:00,135.25
2026-04-16T01:26:00+09:00,137.6
2026-04-16T01:27:00+09:00,125.87
2026-04-16T01:28:00+09:00,126.82
2026-04-16T01:29:00+09:00,129.2
2026-04-16T01:30:00+09:00,133.48
2026-04-16T01:31:00+09:00,141.99
2026-04-16T01:32:00+09:00,124.81
2026-04-16T01:33:00+09:00,119.38
2026-04-16T01:34:00+09:00,122.87
2026-04-16T01:35:00+09:00,124.8
2026-04-16T01:36:00+09:00,123.91
2026-04-16T01:37:00+09:00,143.6
2026-04-16T01:38:00+09:00,153.05
2026-04-16T01:39:00+09:00,106.74
2026-04-16T01:40:00+09:00,123.9
2026-04-16T01:41:00+09:00,133.0
2026-04-16T01:42:00+09:00,122.08
2026-04-16T01:43:00+09:00,132.11
2026-04-16T01:44:00+09:00,126.67
2026-04-16T01:45:00+09:00,114.72
2026-04-16T01:46:00+09:00,126.39
2026-04-16T01:47:00+09:00,125.76
2026-04-16T01:48:00+09:00,124.92
2026-04-16T01:49:00+09:00,127.32
2026-04-16T01:50:00+09:00,126.86
2026-04-16T01:51:00+09:00,126.36
2026-04-16T01:52:00+09:00,118.81
2026-04-16T01:53:00+09:00,136.6
2026-04-16T01:54:00+09:00,123.24
2026-04-16T01:55:00+09:00,114.72
2026-04-16T01:56:00+09:00,123.85
2026-04-16T01:57:00+09:00,121.24
2026-04-16T01:58:00+09:00,130.29
2026-04-16T01:59:00+09:00,123.88
2026-04-16T02:00:00+09:00,131.58
2026-04-16T02:01:00+09:00,131.11
2026-04-16T02:02:00+09:00,127.01
2026-04-16T02:03:00+09:00,140.13
2026-04-16T02:04:00+09:00,127.2
2026-04-16T02:05:00+09:00,130.72
2026-04-16T02:06:00+09:00,136.18
2026-04-16T02:07:00+09:00,124.35
2026-04-16T02:08:00+09:00,143.83
2026-04-16T02:09:00+09:00,117.51
2026-04-16T02:10:00+09:00,138.11
2026-04-16T02:11:00+09:00,134.42
2026-04-16T02:12:00+09:00,127.73
2026-04-16T02:13:00+09:00,135.25
2026-04-16T02:14:00+09:00,123.53
2026-04-16T02:15:00+09:00,129.02
2026-04-16T02:16:00+09:00,123.47
2026-04-16T02:17:00+09:00,145.4
2026-04-16T02:18:00+09:00,141.94
2026-04-16T02:19:00+09:00,137.47
2026-04-16T02:20:00+09:00,124.83
2026-04-16T02:21:00+09:00,122.77
2026-04-16T02:22:00+09:00,113.19
2026-04-16T02:23:00+09:00,113.78
2026-04-16T02:24:00+09:00,132.14
2026-04-16T02:25:00+09:00,137.23
2026-04-16T02:26:00+09:00,113.31
2026-04-16T02:27:00+09:00,140.83
2026-04-16T02:28:00+09:00,129.42
2026-04-16T02:29:00+09:00,123.31
2026-04-16T02:30:00+09:00,133.51
2026-04-16T02:31:00+09:00,125.92
2026-04-16T02:32:00+09:00,132.86
2026-04-16T02:33:00+09:00,113.74
2026-04-16T02:34:00+09:00,126.48
2026-04-16T02:35:00+09:00,129.88
2026-04-16T02:36:00+09:00,133.22
2026-04-16T02:37:00+09:00,127.12
2026-04-16T02:38:00+09:00,125.4
2026-04-16T02:39:00+09:00,129.62
2026-04-16T02:40:00+09:00,123.76
2026-04-16T02:41:00+09:00,113.56
2026-04-16T02:42:00+09:00,102.66
2026-04-16T02:43:00+09:00,117.03
2026-04-16T02:44:00+09:00,112.63
2026-04-16T02:45:00+09:00,125.75
2026-04-16T02:46:00+09:00,128.08
2026-04-16T02:47:00+09:00,137.21
2026-04-16T02:48:00+09:00,134.78
2026-04-16T02:49:00+09:00,117.16
2026-04-16T02:50:00+09:00,124.37
2026-04-16T02:51:00+09:00,123.42
2026-04-16T02:52:00+09:00,130.69
2026-04-16T02:53:00+09:00,125.11
2026-04-16T02:54:00+09:00,131.16
2026-04-16T02:55:00+09:00,127.4
2026-04-16T02:56:00+09:00,121.99
2026-04-16T02:57:00+09:00,132.18
2026-04-16T02:58:00+09:00,109.33
2026-04-16T02:59:00+09:00,134.31
2026-04-16T03:00:00+09:00,113.45
2026-04-16T03:01:00+09:00,128.24
2026-04-16T03:02:00+09:00,127.83
2026-04-16T03:03:00+09:00,127.94
2026-04-16T03:04:00+09:00,121.75
2026-04-16T03:05:00+09:00,122.2
2026-04-16T03:06:00+09:00,116.39
2026-04-16T03:07:00+09:00,106.42
2026-04-16T03:08:00+09:00,129.86
2026-04-16T03:09:00+09:00,138.85
2026-04-16T03:10:00+09:00,113.58
2026-04-16T03:11:00+09:00,130.46
2026-04-16T03:12:00+09:00,128.41
2026-04-16T03:13:00+09:00,120.93
2026-04-16T03:14:00+09:00,136.1
2026-04-16T03:15:00+09:00,126.16
2026-04-16T03:16:00+09:00,133.74
2026-04-16T03:17:00+09:00,129.7
2026-04-16T03:18:00+09:00,127.15
2026-04-16T03:19:00+09:00,123.32
2026-04-16T03:20:00+09:00,137.05
2026-04-16T03:21:00+09:00,123.76
2026-04-16T03:22:00+09:00,127.01
2026-04-16T03:23:00+09:00,123.33
2026-04-16T03:24:00+09:00,134.96
2026-04-16T03:25:00+09:00,116.63
2026-04-16T03:26:00+09:00,114.39
2026-04-16T03:27:00+09:00,107.01
2026-04-16T03:28:00+09:00,124.9
2026-04-16T03:29:00+09:00,127.4
2026-04-16T03:30:00+09:00,116.15
2026-04-16T03:31:00+09:00,129.28
2026-04-16T03:32:00+09:00,113.74
2026-04-16T03:33:00+09:00,120.33
2026-04-16T03:34:00+09:00,111.29
2026-04-16T03:35:00+09:00,115.77
2026-04-16T03:36:00+09:00,150.07
2026-04-16T03:37:00+09:00,125.14
2026-04-16T03:38:00+09:00,153.85
2026-04-16T03:39:00+09:00,121.98
2026-04-16T03:40:00+09:00,114.76
2026-04-16T03:41:00+09:00,136.09
2026-04-16T03:42:00+09:00,122.04
2026-04-16T03:43:00+09:00,109.06
2026-04-16T03:44:00+09:00,123.5
2026-04-16T03:45:00+09:00,123.04
2026-04-16T03:46:00+09:00,119.58
2026-04-16T03:47:00+09:00,140.34
2026-04-16T03:48:00+09:00,139.44
2026-04-16T03:49:00+09:00,124.94
2026-04-16T03:50:00+09:00,134.97
2026-04-16T03:51:00+09:00,134.18
2026-04-16T03:52:00+09:00,122.83
2026-04-16T03:53:00+09:00,118.98
2026-04-16T03:54:00+09:00,123.66
2026-04-16T03:55:00+09:00,146.9
2026-04-16T03:56:00+09:00,133.53
2026-04-16T03:57:00+09:00,128.89
2026-04-16T03:58:00+09:00,128.01
2026-04-16T03:59:00+09:00,122.08
2026-04-16T04:00:00+09:00,144.16
2026-04-16T04:01:00+09:00,123.04
2026-04-16T04:02:00+09:00,153.97
2026-04-16T04:03:00+09:00,139.7
2026-04-16T04:04:00+09:00,134.68
2026-04-16T04:05:00+09:00,116.04
2026-04-16T04:06:00+09:00,137.36
2026-04-16T04:07:00+09:00,153.46
2026-04-16T04:08:00+09:00,124.31
2026-04-16T04:09:00+09:00,116.37
2026-04-16T04:10:00+09:00,144.56
2026-04-16T04:11:00+09:00,134.69
2026-04-16T04:12:00+09:00,135.88
2026-04-16T04:13:00+09:00,149.92
2026-04-16T04:14:00+09:00,146.61
2026-04-16T04:15:00+09:00,116.7
2026-04-16T04:16:00+09:00,136.4
2026-04-16T04:17:00+09:00,123.43
2026-04-16T04:18:00+09:00,144.14
2026-04-16T04:19:00+09:00,134.14
2026-04-16T04:20:00+09:00,138.38
2026-04-16T04:21:00+09:00,141.7
2026-04-16T04:22:00+09:00,124.51
2026-04-16T04:23:00+09:00,141.54
2026-04-16T04:24:00+09:00,135.72
2026-04-16T04:25:00+09:00,144.95
2026-04-16T04:26:00+09:00,141.02
2026-04-16T04:27:00+09:00,143.26
2026-04-16T04:28:00+09:00,124.99
2026-04-16T04:29:00+09:00,126.22
2026-04-16T04:30:00+09:00,125.0
2026-04-16T04:31:00+09:00,149.62
2026-04-16T04:32:00+09:00,137.52
2026-04-16T04:33:00+09:00,139.44
2026-04-16T04:34:00+09:00,131.73
2026-04-16T04:35:00+09:00,134.99
2026-04-16T04:36:00+09:00,131.34
2026-04-16T04:37:00+09:00,144.24
2026-04-16T04:38:00+09:00,102.87
2026-04-16T04:39:00+09:00,129.57
2026-04-16T04:40:00+09:00,150.85
2026-04-16T04:41:00+09:00,136.82
2026-04-16T04:42:00+09:00,125.47
2026-04-16T04:43:00+09:00,126.87
2026-04-16T04:44:00+09:00,126.41
2026-04-16T04:45:00+09:00,156.08
2026-04-16T04:46:00+09:00,128.11
2026-04-16T04:47:00+09:00,133.96
2026-04-16T04:48:00+09:00,123.26
2026-04-16T04:49:00+09:00,148.75
2026-04-16T04:50:00+09:00,141.25
2026-04-16T04:51:00+09:00,132.1
2026-04-16T04:52:00+09:00,148.41
2026-04-16T04:53:00+09:00,157.72
2026-04-16T04:54:00+09:00,149.65
2026-04-16T04:55:00+09:00,141.96
2026-04-16T04:56:00+09:00,131.84
2026-04-16T04:57:00+09:00,138.15
2026-04-16T04:58:00+09:00,153.09
2026-04-16T04:59:00+09:00,133.43
2026-04-16T05:00:00+09:00,143.89
2026-04-16T05:01:00+09:00,138.22
2026-04-16T05:02:00+09:00,146.85
2026-04-16T05:03:00+09:00,145.75
2026-04-16T05:04:00+09:00,137.59
2026-04-16T05:05:00+09:00,140.74
2026-04-16T05:06:00+09:00,136.72
2026-04-16T05:07:00+09:00,136.22
2026-04-16T05:08:00+09:00,130.02
2026-04-16T05:09:00+09:00,140.89
2026-04-16T05:10:00+09:00,130.66
2026-04-16T05:11:00+09:00,136.04
2026-04-16T05:12:00+09:00,157.82
2026-04-16T05:13:00+09:00,154.88
2026-04-16T05:14:00+09:00,145.03
2026-04-16T05:15:00+09:00,133.32
2026-04-16T05:16:00+09:00,131.82
2026-04-16T05:17:00+09:00,146.01
2026-04-16T05:18:00+09:00,147.69
2026-04-16T05:19:00+09:00,131.99
2026-04-16T05:20:00+09:00,134.22
2026-04-16T05:21:00+09:00,124.11
2026-04-16T05:22:00+09:00,126.93
2026-04-16T05:23:00+09:00,161.48
2026-04-16T05:24:00+09:00,144.72
2026-04-16T05:25:00+09:00,144.7
2026-04-16T05:26:00+09:00,152.06
2026-04-16T05:27:00+09:00,141.21
2026-04-16T05:28:00+09:00,138.26
2026-04-16T05:29:00+09:00,152.57
2026-04-16T05:30:00+09:00,147.75
2026-04-16T05:31:00+09:00,149.99
2026-04-16T05:32:00+09:00,151.5
2026-04-16T05:33:00+09:00,160.29
2026-04-16T05:34:00+09:00,173.29
2026-04-16T05:35:00+09:00,130.74
2026-04-16T05:36:00+09:00,143.06
2026-04-16T05:37:00+09:00,147.61
2026-04-16T05:38:00+09:00,135.07
2026-04-16T05:39:00+09:00,144.72
2026-04-16T05:40:00+09:00,155.24
2026-04-16T05:41:00+09:00,152.17
2026-04-16T05:42:00+09:00,130.82
2026-04-16T05:43:00+09:00,148.22
2026-04-16T05:44:00+09:00,135.27
2026-04-16T05:45:00+09:00,140.19
2026-04-16T05:46:00+09:00,151.51
2026-04-16T05:47:00+09:00,144.23
2026-04-16T05:48:00+09:00,126.37
2026-04-16T05:49:00+09:00,151.48
2026-04-16T05:50:00+09:00,152.03
2026-04-16T05:51:00+09:00,136.26
2026-04-16T05:52:00+09:00,138.11
2026-04-16T05:53:00+09:00,142.02
2026-04-16T05:54:00+09:00,147.47
2026-04-16T05:55:00+09:00,139.74
2026-04-16T05:56:00+09:00,147.01
2026-04-16T05:57:00+09:00,141.39
2026-04-16T05:58:00+09:00,141.48
2026-04-16T05:59:00+09:00,143.89
2026-04-16T06:00:00+09:00,133.63
2026-04-16T06:01:00+09:00,140.34
2026-04-16T06:02:00+09:00,163.3
2026-04-16T06:03:00+09:00,151.91
2026-04-16T06:04:00+09:00,154.87
2026-04-16T06:05:00+09:00,168.96
2026-04-16T06:06:00+09:00,140.34
2026-04-16T06:07:00+09:00,154.63
2026-04-16T06:08:00+09:00,141.88
2026-04-16T06:09:00+09:00,135.44
2026-04-16T06:10:00+09:00,158.06
2026-04-16T06:11:00+09:00,162.37
2026-04-16T06:12:00+09:00,165.92
2026-04-16T06:13:00+09:00,147.35
2026-04-16T06:14:00+09:00,142.62
2026-04-16T06:15:00+09:00,152.98
2026-04-16T06:16:00+09:00,160.86
2026-04-16T06:17:00+09:00,155.7
2026-04-16T06:18:00+09:00,159.92
2026-04-16T06:19:00+09:00,146.81
2026-04-16T06:20:00+09:00,178.89
2026-04-16T06:21:00+09:00,160.08
2026-04-16T06:22:00+09:00,133.36
2026-04-16T06:23:00+09:00,149.48
2026-04-16T06:24:00+09:00,146.06
2026-04-16T06:25:00+09:00,150.3
2026-04-16T06:26:00+09:00,141.16
2026-04-16T06:27:00+09:00,136.4
2026-04-16T06:28:00+09:00,162.06
2026-04-16T06:29:00+09:00,145.37
2026-04-16T06:30:00+09:00,140.57
2026-04-16T06:31:00+09:00,152.95
2026-04-16T06:32:00+09:00,155.87
2026-04-16T06:33:00+09:00,156.61
2026-04-16T06:34:00+09:00,153.54
2026-04-16T06:35:00+09:00,158.25
2026-04-16T06:36:00+09:00,157.33
2026-04-16T06:37:00+09:00,156.9
2026-04-16T06:38:00+09:00,140.66
2026-04-16T06:39:00+09:00,153.32
2026-04-16T06:40:00+09:00,153.07
2026-04-16T06:41:00+09:00,150.15
2026-04-16T06:42:00+09:00,159.47
2026-04-16T06:43:00+09:00,163.95
2026-04-16T06:44:00+09:00,159.26
2026-04-16T06:45:00+09:00,154.66
2026-04-16T06:46:00+09:00,141.55
2026-04-16T06:47:00+09:00,144.47
2026-04-16T06:48:00+09:00,147.7
2026-04-16T06:49:00+09:00,145.06
2026-04-16T06:50:00+09:00,172.08
2026-04-16T06:51:00+09:00,151.09
2026-04-16T06:52:00+09:00,137.66
2026-04-16T06:53:00+09:00,141.47
2026-04-16T06:54:00+09:00,147.79
2026-04-16T06:55:00+09:00,145.39
2026-04-16T06:56:00+09:00,139.2
2026-04-16T06:57:00+09:00,155.85
2026-04-16T06:58:00+09:00,157.22
2026-04-16T06:59:00+09:00,156.24
2026-04-16T07:00:00+09:00,155.02
2026-04-16T07:01:00+09:00,162.75
2026-04-16T07:02:00+09:00,157.88
2026-04-16T07:03:00+09:00,158.14
2026-04-16T07:04:00+09:00,168.49
2026-04-16T07:05:00+09:00,167.72
2026-04-16T07:06:00+09:00,169.98
2026-04-16T07:07:00+09:00,141.16
2026-04-16T07:08:00+09:00,150.47
2026-04-16T07:09:00+09:00,158.67
2026-04-16T07:10:00+09:00,162.31
2026-04-16T07:11:00+09:00,177.86
2026-04-16T07:12:00+09:00,146.06
2026-04-16T07:13:00+09:00,151.27
2026-04-16T07:14:00+09:00,164.38
2026-04-16T07:15:00+09:00,163.09
2026-04-16T07:16:00+09:00,165.16
2026-04-16T07:17:00+09:00,153.68
2026-04-16T07:18:00+09:00,165.88
2026-04-16T07:19:00+09:00,174.58
2026-04-16T07:20:00+09:00,160.89
2026-04-16T07:21:00+09:00,160.81
2026-04-16T07:22:00+09:00,156.18
2026-04-16T07:23:00+09:00,168.68
2026-04-16T07:24:00+09:00,159.55
2026-04-16T07:25:00+09:00,179.65
2026-04-16T07:26:00+09:00,157.58
2026-04-16T07:27:00+09:00,174.91
2026-04-16T07:28:00+09:00,162.42
2026-04-16T07:29:00+09:00,148.78
2026-04-16T07:30:00+09:00,159.8
2026-04-16T07:31:00+09:00,168.56
2026-04-16T07:32:00+09:00,158.25
2026-04-16T07:33:00+09:00,140.43
2026-04-16T07:34:00+09:00,145.36
2026-04-16T07:35:00+09:00,165.1
2026-04-16T07:36:00+09:00,152.63
2026-04-16T07:37:00+09:00,165.32
2026-04-16T07:38:00+09:00,158.41
2026-04-16T07:39:00+09:00,154.3
2026-04-16T07:40:00+09:00,164.71
2026-04-16T07:41:00+09:00,163.04
2026-04-16T07:42:00+09:00,166.52
2026-04-16T07:43:00+09:00,162.77
2026-04-16T07:44:00+09:00,138.44
2026-04-16T07:45:00+09:00,179.17
2026-04-16T07:46:00+09:00,156.78
2026-04-16T07:47:00+09:00,146.9
2026-04-16T07:48:00+09:00,153.16
2026-04-16T07:49:00+09:00,151.7
2026-04-16T07:50:00+09:00,162.73
2026-04-16T07:51:00+09:00,152.26
2026-04-16T07:52:00+09:00,152.78
2026-04-16T07:53:00+09:00,159.28
2026-04-16T07:54:00+09:00,160.02
2026-04-16T07:55:00+09:00,160.24
2026-04-16T07:56:00+09:00,161.73
2026-04-16T07:57:00+09:00,150.83
2026-04-16T07:58:00+09:00,143.76
2026-04-16T07:59:00+09:00,158.18
2026-04-16T08:00:00+09:00,163.95
2026-04-16T08:01:00+09:00,186.38
2026-04-16T08:02:00+09:00,175.83
2026-04-16T08:03:00+09:00,166.16
2026-04-16T08:04:00+09:00,179.83
2026-04-16T08:05:00+09:00,162.41
2026-04-16T08:06:00+09:00,171.04
2026-04-16T08:07:00+09:00,170.4
2026-04-16T08:08:00+09:00,176.18
2026-04-16T08:09:00+09:00,144.31
2026-04-16T08:10:00+09:00,154.28
2026-04-16T08:11:00+09:00,161.02
2026-04-16T08:12:00+09:00,170.11
2026-04-16T08:13:00+09:00,151.3
2026-04-16T08:14:00+09:00,155.11
2026-04-16T08:15:00+09:00,171.25
2026-04-16T08:16:00+09:00,180.91
2026-04-16T08:17:00+09:00,173.84
2026-04-16T08:18:00+09:00,169.1
2026-04-16T08:19:00+09:00,176.64
2026-04-16T08:20:00+09:00,186.86
2026-04-16T08:21:00+09:00,169.15
2026-04-16T08:22:00+09:00,159.44
2026-04-16T08:23:00+09:00,151.54
2026-04-16T08:24:00+09:00,158.76
2026-04-16T08:25:00+09:00,169.37
2026-04-16T08:26:00+09:00,182.33
2026-04-16T08:27:00+09:00,163.05
2026-04-16T08:28:00+09:00,173.07
2026-04-16T08:29:00+09:00,183.5
2026-04-16T08:30:00+09:00,170.22
2026-04-16T08:31:00+09:00,175.25
2026-04-16T08:32:00+09:00,185.62
2026-04-16T08:33:00+09:00,181.97
2026-04-16T08:34:00+09:00,155.17
2026-04-16T08:35:00+09:00,156.85
2026-04-16T08:36:00+09:00,154.16
2026-04-16T08:37:00+09:00,169.55
2026-04-16T08:38:00+09:00,184.08
2026-04-16T08:39:00+09:00,155.85
2026-04-16T08:40:00+09:00,175.01
2026-04-16T08:41:00+09:00,163.92
2026-04-16T08:42:00+09:00,184.89
2026-04-16T08:43:00+09:00,173.98
2026-04-16T08:44:00+09:00,158.0
2026-04-16T08:45:00+09:00,167.84
2026-04-16T08:46:00+09:00,183.31
2026-04-16T08:47:00+09:00,165.72
2026-04-16T08:48:00+09:00,174.86
2026-04-16T08:49:00+09:00,168.51
2026-04-16T08:50:00+09:00,162.11
2026-04-16T08:51:00+09:00,162.95
2026-04-16T08:52:00+09:00,154.44
2026-04-16T08:53:00+09:00,170.47
2026-04-16T08:54:00+09:00,171.81
2026-04-16T08:55:00+09:00,183.06
2026-04-16T08:56:00+09:00,166.83
2026-04-16T08:57:00+09:00,174.19
2026-04-16T08:58:00+09:00,168.62
2026-04-16T08:59:00+09:00,172.55
2026-04-16T09:00:00+09:00,167.08
2026-04-16T09:01:00+09:00,180.05
2026-04-16T09:02:00+09:00,186.68
2026-04-16T09:03:00+09:00,190.61
2026-04-16T09:04:00+09:00,195.45
2026-04-16T09:05:00+09:00,175.46
2026-04-16T09:06:00+09:00,177.86
2026-04-16T09:07:00+09:00,167.76
2026-04-16T09:08:00+09:00,163.7
2026-04-16T09:09:00+09:00,185.13
2026-04-16T09:10:00+09:00,162.05
2026-04-16T09:11:00+09:00,178.07
2026-04-16T09:12:00+09:00,167.77
2026-04-16T09:13:00+09:00,185.83
2026-04-16T09:14:00+09:00,181.04
2026-04-16T09:15:00+09:00,176.63
2026-04-16T09:16:00+09:00,180.13
2026-04-16T09:17:00+09:00,188.43
2026-04-16T09:18:00+09:00,177.77
2026-04-16T09:19:00+09:00,166.8
2026-04-16T09:20:00+09:00,174.22
2026-04-16T09:21:00+09:00,155.08
2026-04-16T09:22:00+09:00,172.21
2026-04-16T09:23:00+09:00,171.88
2026-04-16T09:24:00+09:00,168.63
2026-04-16T09:25:00+09:00,188.05
2026-04-16T09:26:00+09:00,181.36
2026-04-16T09:27:00+09:00,178.58
2026-04-16T09:28:00+09:00,173.97
2026-04-16T09:29:00+09:00,183.63
2026-04-16T09:30:00+09:00,157.25
2026-04-16T09:31:00+09:00,182.76
2026-04-16T09:32:00+09:00,186.1
2026-04-16T09:33:00+09:00,173.78
2026-04-16T09:34:00+09:00,173.95
2026-04-16T09:35:00+09:00,161.41
2026-04-16T09:36:00+09:00,181.29
2026-04-16T09:37:00+09:00,178.91
2026-04-16T09:38:00+09:00,185.12
2026-04-16T09:39:00+09:00,167.29
2026-04-16T09:40:00+09:00,176.39
2026-04-16T09:41:00+09:00,171.85
2026-04-16T09:42:00+09:00,164.28
2026-04-16T09:43:00+09:00,158.79
2026-04-16T09:44:00+09:00,173.01
2026-04-16T09:45:00+09:00,189.71
2026-04-16T09:46:00+09:00,190.52
2026-04-16T09:47:00+09:00,178.64
2026-04-16T09:48:00+09:00,149.14
2026-04-16T09:49:00+09:00,180.05
2026-04-16T09:50:00+09:00,151.15
2026-04-16T09:51:00+09:00,184.98
2026-04-16T09:52:00+09:00,164.45
2026-04-16T09:53:00+09:00,167.87
2026-04-16T09:54:00+09:00,161.87
2026-04-16T09:55:00+09:00,173.9
2026-04-16T09:56:00+09:00,158.48
2026-04-16T09:57:00+09:00,171.54
2026-04-16T09:58:00+09:00,372.31
2026-04-16T09:59:00+09:00,184.49
2026-04-16T10:00:00+09:00,177.74
2026-04-16T10:01:00+09:00,193.35
2026-04-16T10:02:00+09:00,194.76
2026-04-16T10:03:00+09:00,180.27
2026-04-16T10:04:00+09:00,182.07
2026-04-16T10:05:00+09:00,190.99
2026-04-16T10:06:00+09:00,173.1
2026-04-16T10:07:00+09:00,190.75
2026-04-16T10:08:00+09:00,183.2
2026-04-16T10:09:00+09:00,174.09
2026-04-16T10:10:00+09:00,177.47
2026-04-16T10:11:00+09:00,187.47
2026-04-16T10:12:00+09:00,189.38
2026-04-16T10:13:00+09:00,169.79
2026-04-16T10:14:00+09:00,187.73
2026-04-16T10:15:00+09:00,174.38
2026-04-16T10:16:00+09:00,180.5
2026-04-16T10:17:00+09:00,197.8
2026-04-16T10:18:00+09:00,179.38
2026-04-16T10:19:00+09:00,179.5
2026-04-16T10:20:00+09:00,177.74
2026-04-16T10:21:00+09:00,182.6
2026-04-16T10:22:00+09:00,180.5
2026-04-16T10:23:00+09:00,168.27
2026-04-16T10:24:00+09:00,174.86
2026-04-16T10:25:00+09:00,184.37
2026-04-16T10:26:00+09:00,195.16
2026-04-16T10:27:00+09:00,183.86
2026-04-16T10:28:00+09:00,197.65
2026-04-16T10:29:00+09:00,163.52
2026-04-16T10:30:00+09:00,194.16
2026-04-16T10:31:00+09:00,188.89
2026-04-16T10:32:00+09:00,191.7
2026-04-16T10:33:00+09:00,166.88
2026-04-16T10:34:00+09:00,184.11
2026-04-16T10:35:00+09:00,201.18
2026-04-16T10:36:00+09:00,194.87
2026-04-16T10:37:00+09:00,186.32
2026-04-16T10:38:00+09:00,195.24
2026-04-16T10:39:00+09:00,182.73
2026-04-16T10:40:00+09:00,177.76
2026-04-16T10:41:00+09:00,196.63
2026-04-16T10:42:00+09:00,176.42
2026-04-16T10:43:00+09:00,183.0
2026-04-16T10:44:00+09:00,199.18
2026-04-16T10:45:00+09:00,171.04
2026-04-16T10:46:00+09:00,178.06
2026-04-16T10:47:00+09:00,177.43
2026-04-16T10:48:00+09:00,196.89
2026-04-16T10:49:00+09:00,196.05
2026-04-16T10:50:00+09:00,186.37
2026-04-16T10:51:00+09:00,172.89
2026-04-16T10:52:00+09:00,188.96
2026-04-16T10:53:00+09:00,187.12
2026-04-16T10:54:00+09:00,214.89
2026-04-16T10:55:00+09:00,169.66
2026-04-16T10:56:00+09:00,174.44
2026-04-16T10:57:00+09:00,171.74
2026-04-16T10:58:00+09:00,187.07
2026-04-16T10:59:00+09:00,212.12
2026-04-16T11:00:00+09:00,195.67
2026-04-16T11:01:00+09:00,181.9
2026-04-16T11:02:00+09:00,188.62
2026-04-16T11:03:00+09:00,196.18
2026-04-16T11:04:00+09:00,184.28
2026-04-16T11:05:00+09:00,195.2
2026-04-16T11:06:00+09:00,195.58
2026-04-16T11:07:00+09:00,200.52
2026-04-16T11:08:00+09:00,202.85
2026-04-16T11:09:00+09:00,172.66
2026-04-16T11:10:00+09:00,196.71
2026-04-16T11:11:00+09:00,198.93
2026-04-16T11:12:00+09:00,206.26
2026-04-16T11:13:00+09:00,192.06
2026-04-16T11:14:00+09:00,211.58
2026-04-16T11:15:00+09:00,194.31
2026-04-16T11:16:00+09:00,189.34
2026-04-16T11:17:00+09:00,177.59
2026-04-16T11:18:00+09:00,180.4
2026-04-16T11:19:00+09:00,190.23
2026-04-16T11:20:00+09:00,185.7
2026-04-16T11:21:00+09:00,204.85
2026-04-16T11:22:00+09:00,209.35
2026-04-16T11:23:00+09:00,199.73
2026-04-16T11:24:00+09:00,195.42
2026-04-16T11:25:00+09:00,203.01
2026-04-16T11:26:00+09:00,199.56
2026-04-16T11:27:00+09:00,179.45
2026-04-16T11:28:00+09:00,191.64
2026-04-16T11:29:00+09:00,201.55
2026-04-16T11:30:00+09:00,198.2
2026-04-16T11:31:00+09:00,189.09
2026-04-16T11:32:00+09:00,207.75
2026-04-16T11:33:00+09:00,200.65
